time,strain,mov_name,roi,CTDr
180,yQC23,02132019_yQC23_100u10%int480_1,96,12
620,yQC23,02132019_yQC23_100u10%int480_1,100,12
960,yQC23,02132019_yQC23_100u10%int480_1,100,12
60,yQC23,02132019_yQC23_100u10%int480_1,103,12
500,yQC23,02132019_yQC23_100u10%int480_1,103,12
440,yQC23,02132019_yQC23_100u10%int480_1,103,12
660,yQC23,02132019_yQC23_100u10%int480_1,103,12
660,yQC23,02132019_yQC23_100u10%int480_1,103,12
220,yQC23,02132019_yQC23_100u10%int480_1,103,12
1300,yQC23,02132019_yQC23_100u10%int480_1,103,12
680,yQC23,02132019_yQC23_100u10%int480_1,108,12
320,yQC23,02132019_yQC23_100u10%int480_1,108,12
1420,yQC23,02132019_yQC23_100u10%int480_1,108,12
100,yQC23,02132019_yQC23_100u10%int480_1,108,12
160,yQC23,02132019_yQC23_100u10%int480_1,108,12
20,yQC23,02132019_yQC23_100u10%int480_1,108,12
580,yQC23,02132019_yQC23_100u10%int480_1,108,12
500,yQC23,02132019_yQC23_100u10%int480_1,108,12
180,yQC23,02132019_yQC23_100u10%int480_1,112,12
760,yQC23,02132019_yQC23_100u10%int480_1,112,12
280,yQC23,02132019_yQC23_100u10%int480_1,112,12
760,yQC23,02132019_yQC23_100u10%int480_1,113,12
40,yQC23,02132019_yQC23_100u10%int480_1,113,12
160,yQC23,02132019_yQC23_100u10%int480_1,113,12
300,yQC23,02132019_yQC23_100u10%int480_1,113,12
420,yQC23,02132019_yQC23_100u10%int480_1,113,12
60,yQC23,02132019_yQC23_100u10%int480_1,113,12
20,yQC23,02132019_yQC23_100u10%int480_1,117,12
120,yQC23,02132019_yQC23_100u10%int480_1,117,12
40,yQC23,02132019_yQC23_100u10%int480_1,117,12
180,yQC23,02132019_yQC23_100u10%int480_1,117,12
420,yQC23,02132019_yQC23_100u10%int480_1,117,12
140,yQC23,02132019_yQC23_100u10%int480_1,120,12
120,yQC23,02132019_yQC23_100u10%int480_1,120,12
1960,yQC23,02132019_yQC23_100u10%int480_1,121,12
20,yQC23,02132019_yQC23_100u10%int480_1,121,12
300,yQC23,02132019_yQC23_100u10%int480_1,121,12
120,yQC23,02132019_yQC23_100u10%int480_1,121,12
320,yQC23,02132019_yQC23_100u10%int480_1,127,12
40,yQC23,02132019_yQC23_100u10%int480_1,127,12
1200,yQC23,02132019_yQC23_100u10%int480_1,127,12
180,yQC23,02132019_yQC23_100u10%int480_1,127,12
20,yQC23,02132019_yQC23_100u10%int480_1,127,12
380,yQC23,02132019_yQC23_100u10%int480_1,127,12
200,yQC23,02132019_yQC23_100u10%int480_1,127,12
200,yQC23,02132019_yQC23_100u10%int480_1,127,12
280,yQC23,02132019_yQC23_100u10%int480_1,127,12
160,yQC23,02132019_yQC23_100u10%int480_1,127,12
920,yQC23,02132019_yQC23_100u10%int480_1,127,12
1140,yQC23,02132019_yQC23_100u10%int480_1,127,12
160,yQC23,02132019_yQC23_100u10%int480_1,127,12
240,yQC23,02132019_yQC23_100u10%int480_1,127,12
440,yQC23,02132019_yQC23_100u10%int480_1,130,12
700,yQC23,02132019_yQC23_100u10%int480_1,130,12
60,yQC23,02132019_yQC23_100u10%int480_1,130,12
160,yQC23,02132019_yQC23_100u10%int480_1,130,12
440,yQC23,02132019_yQC23_100u10%int480_1,130,12
280,yQC23,02132019_yQC23_100u10%int480_1,130,12
20,yQC23,02132019_yQC23_100u10%int480_1,132,12
860,yQC23,02132019_yQC23_100u10%int480_1,132,12
200,yQC23,02132019_yQC23_100u10%int480_1,132,12
300,yQC23,02132019_yQC23_100u10%int480_1,132,12
380,yQC23,02132019_yQC23_100u10%int480_1,136,12
20,yQC23,02132019_yQC23_100u10%int480_1,136,12
40,yQC23,02132019_yQC23_100u10%int480_1,136,12
160,yQC23,02132019_yQC23_100u10%int480_1,136,12
420,yQC23,02132019_yQC23_100u10%int480_1,136,12
340,yQC23,02132019_yQC23_100u10%int480_1,136,12
80,yQC23,02132019_yQC23_100u10%int480_1,136,12
220,yQC23,02132019_yQC23_100u10%int480_1,136,12
200,yQC23,02132019_yQC23_100u10%int480_1,136,12
20,yQC23,02132019_yQC23_100u10%int480_1,138,12
400,yQC23,02132019_yQC23_100u10%int480_1,138,12
480,yQC23,02132019_yQC23_100u10%int480_1,138,12
1060,yQC23,02132019_yQC23_100u10%int480_1,138,12
720,yQC23,02132019_yQC23_100u10%int480_1,138,12
320,yQC23,02132019_yQC23_100u10%int480_1,138,12
380,yQC23,02132019_yQC23_100u10%int480_1,139,12
320,yQC23,02132019_yQC23_100u10%int480_1,139,12
1220,yQC23,02132019_yQC23_100u10%int480_1,140,12
280,yQC23,02132019_yQC23_100u10%int480_1,140,12
360,yQC23,02132019_yQC23_100u10%int480_1,143,12
1360,yQC23,02132019_yQC23_100u10%int480_1,145,12
20,yQC23,02132019_yQC23_100u10%int480_1,145,12
620,yQC23,02132019_yQC23_100u10%int480_1,145,12
40,yQC23,02132019_yQC23_100u10%int480_1,145,12
460,yQC23,02132019_yQC23_100u10%int480_1,145,12
620,yQC23,02132019_yQC23_100u10%int480_1,145,12
1180,yQC23,02132019_yQC23_100u10%int480_1,145,12
40,yQC23,02132019_yQC23_100u10%int480_1,151,12
1140,yQC23,02132019_yQC23_100u10%int480_1,151,12
1400,yQC23,02132019_yQC23_100u10%int480_1,151,12
100,yQC23,02132019_yQC23_100u10%int480_1,151,12
500,yQC23,02132019_yQC23_100u10%int480_1,151,12
40,yQC23,02132019_yQC23_100u10%int480_1,151,12
1060,yQC23,02132019_yQC23_100u10%int480_1,151,12
200,yQC23,02132019_yQC23_100u10%int480_1,151,12
200,yQC23,02132019_yQC23_100u10%int480_1,151,12
180,yQC23,02132019_yQC23_100u10%int480_1,151,12
140,yQC23,02132019_yQC23_100u10%int480_1,151,12
20,yQC23,02132019_yQC23_100u10%int480_1,154,12
2260,yQC23,02132019_yQC23_100u10%int480_1,154,12
60,yQC23,02132019_yQC23_100u10%int480_1,158,12
660,yQC23,02132019_yQC23_100u10%int480_1,158,12
180,yQC23,02132019_yQC23_100u10%int480_1,158,12
160,yQC23,02132019_yQC23_100u10%int480_1,158,12
120,yQC23,02132019_yQC23_100u10%int480_1,158,12
180,yQC23,02132019_yQC23_100u10%int480_1,158,12
200,yQC23,02132019_yQC23_100u10%int480_1,159,12
140,yQC23,02132019_yQC23_100u10%int480_1,159,12
60,yQC23,02132019_yQC23_100u10%int480_1,159,12
420,yQC23,02132019_yQC23_100u10%int480_1,159,12
700,yQC23,02132019_yQC23_100u10%int480_1,159,12
60,yQC23,02132019_yQC23_100u10%int480_1,159,12
200,yQC23,02132019_yQC23_100u10%int480_1,159,12
960,yQC23,02132019_yQC23_100u10%int480_1,159,12
900,yQC23,02132019_yQC23_100u10%int480_1,160,12
200,yQC23,02132019_yQC23_100u10%int480_1,160,12
560,yQC23,02132019_yQC23_100u10%int480_1,161,12
140,yQC23,02132019_yQC23_100u10%int480_1,161,12
1020,yQC23,02132019_yQC23_100u10%int480_1,161,12
240,yQC23,02132019_yQC23_100u10%int480_1,161,12
740,yQC23,02132019_yQC23_100u10%int480_1,162,12
1020,yQC23,02132019_yQC23_100u10%int480_1,162,12
560,yQC23,02132019_yQC23_100u10%int480_1,162,12
60,yQC23,02132019_yQC23_100u10%int480_1,162,12
180,yQC23,02132019_yQC23_100u10%int480_1,162,12
320,yQC23,02132019_yQC23_100u10%int480_1,162,12
60,yQC23,02132019_yQC23_100u10%int480_1,162,12
600,yQC23,02132019_yQC23_100u10%int480_1,162,12
140,yQC23,02132019_yQC23_100u10%int480_1,162,12
1460,yQC23,02132019_yQC23_100u10%int480_1,162,12
20,yQC23,02132019_yQC23_100u10%int480_1,162,12
120,yQC23,02132019_yQC23_100u10%int480_1,168,12
180,yQC23,02132019_yQC23_100u10%int480_1,168,12
320,yQC23,02132019_yQC23_100u10%int480_1,168,12
100,yQC23,02132019_yQC23_100u10%int480_1,172,12
20,yQC23,02132019_yQC23_100u10%int480_1,172,12
60,yQC23,02132019_yQC23_100u10%int480_1,172,12
580,yQC23,02132019_yQC23_100u10%int480_1,172,12
320,yQC23,02132019_yQC23_100u10%int480_1,172,12
460,yQC23,02132019_yQC23_100u10%int480_1,172,12
60,yQC23,02132019_yQC23_100u10%int480_1,172,12
380,yQC23,02132019_yQC23_100u10%int480_1,172,12
40,yQC23,02132019_yQC23_100u10%int480_1,172,12
580,yQC23,02132019_yQC23_100u10%int480_1,172,12
80,yQC23,02132019_yQC23_100u10%int480_1,172,12
40,yQC23,02132019_yQC23_100u10%int480_1,172,12
40,yQC23,02132019_yQC23_100u10%int480_1,172,12
200,yQC23,02132019_yQC23_100u10%int480_1,172,12
100,yQC23,02132019_yQC23_100u10%int480_1,172,12
440,yQC23,02132019_yQC23_100u10%int480_1,172,12
80,yQC23,02132019_yQC23_100u10%int480_1,172,12
340,yQC23,02132019_yQC23_100u10%int480_1,172,12
200,yQC23,02132019_yQC23_100u10%int480_1,172,12
220,yQC23,02132019_yQC23_100u10%int480_1,172,12
800,yQC23,02132019_yQC23_100u10%int480_1,172,12
860,yQC23,02132019_yQC23_100u10%int480_1,172,12
180,yQC23,02132019_yQC23_100u10%int480_1,175,12
20,yQC23,02132019_yQC23_100u10%int480_1,175,12
540,yQC23,02132019_yQC23_100u10%int480_1,175,12
1440,yQC23,02132019_yQC23_100u10%int480_1,175,12
40,yQC23,02132019_yQC23_100u10%int480_1,175,12
540,yQC23,02132019_yQC23_100u10%int480_1,176,12
900,yQC23,02132019_yQC23_100u10%int480_1,176,12
20,yQC23,02132019_yQC23_100u10%int480_1,176,12
180,yQC23,02132019_yQC23_100u10%int480_1,176,12
200,yQC23,02132019_yQC23_100u10%int480_1,177,12
40,yQC23,02132019_yQC23_100u10%int480_1,177,12
1340,yQC23,02132019_yQC23_100u10%int480_1,177,12
1100,yQC23,02132019_yQC23_100u10%int480_1,179,12
60,yQC23,02132019_yQC23_100u10%int480_1,179,12
720,yQC23,02132019_yQC23_100u10%int480_1,179,12
740,yQC23,02132019_yQC23_100u10%int480_1,180,12
160,yQC23,02132019_yQC23_100u10%int480_1,180,12
40,yQC23,02132019_yQC23_100u10%int480_1,180,12
20,yQC23,02132019_yQC23_100u10%int480_1,180,12
40,yQC23,02132019_yQC23_100u10%int480_1,181,12
700,yQC23,02132019_yQC23_100u10%int480_1,181,12
320,yQC23,02132019_yQC23_100u10%int480_1,181,12
500,yQC23,02132019_yQC23_100u10%int480_1,181,12
200,yQC23,02132019_yQC23_100u10%int480_1,181,12
20,yQC23,02132019_yQC23_100u10%int480_1,181,12
1920,yQC23,02132019_yQC23_100u10%int480_1,181,12
80,yQC23,02132019_yQC23_100u10%int480_1,181,12
320,yQC23,02132019_yQC23_100u10%int480_1,181,12
40,yQC23,02132019_yQC23_100u10%int480_1,181,12
140,yQC23,02132019_yQC23_100u10%int480_1,181,12
740,yQC23,02132019_yQC23_100u10%int480_1,182,12
380,yQC23,02132019_yQC23_100u10%int480_1,182,12
240,yQC23,02132019_yQC23_100u10%int480_1,182,12
220,yQC23,02132019_yQC23_100u10%int480_1,182,12
140,yQC23,02132019_yQC23_100u10%int480_1,182,12
20,yQC23,02132019_yQC23_100u10%int480_1,182,12
240,yQC23,02132019_yQC23_100u10%int480_1,182,12
360,yQC23,02132019_yQC23_100u10%int480_1,182,12
360,yQC23,02132019_yQC23_100u10%int480_1,183,12
440,yQC23,02132019_yQC23_100u10%int480_1,183,12
320,yQC23,02132019_yQC23_100u10%int480_1,183,12
1000,yQC23,02132019_yQC23_100u10%int480_1,183,12
220,yQC23,02132019_yQC23_100u10%int480_1,183,12
380,yQC23,02132019_yQC23_100u10%int480_1,183,12
100,yQC23,02132019_yQC23_100u10%int480_1,183,12
1540,yQC23,02132019_yQC23_100u10%int480_1,183,12
400,yQC23,02132019_yQC23_100u10%int480_1,183,12
60,yQC23,02132019_yQC23_100u10%int480_1,185,12
1220,yQC23,02132019_yQC23_100u10%int480_1,185,12
140,yQC23,02132019_yQC23_100u10%int480_1,185,12
300,yQC23,02132019_yQC23_100u10%int480_1,185,12
900,yQC23,02132019_yQC23_100u10%int480_1,185,12
760,yQC23,02132019_yQC23_100u10%int480_1,185,12
380,yQC23,02132019_yQC23_100u10%int480_1,185,12
20,yQC23,02132019_yQC23_100u10%int480_1,185,12
60,yQC23,02132019_yQC23_100u10%int480_1,185,12
880,yQC23,02132019_yQC23_100u10%int480_1,185,12
20,yQC23,02132019_yQC23_100u10%int480_1,188,12
280,yQC23,02132019_yQC23_100u10%int480_1,188,12
40,yQC23,02132019_yQC23_100u10%int480_1,188,12
300,yQC23,02132019_yQC23_100u10%int480_1,188,12
300,yQC23,02132019_yQC23_100u10%int480_1,188,12
80,yQC23,02132019_yQC23_100u10%int480_1,188,12
860,yQC23,02132019_yQC23_100u10%int480_1,188,12
280,yQC23,02132019_yQC23_100u10%int480_1,188,12
320,yQC23,02132019_yQC23_100u10%int480_1,190,12
20,yQC23,02132019_yQC23_100u10%int480_1,190,12
960,yQC23,02132019_yQC23_100u10%int480_1,195,12
260,yQC23,02132019_yQC23_100u10%int480_1,195,12
180,yQC23,02132019_yQC23_100u10%int480_1,195,12
20,yQC23,02132019_yQC23_100u10%int480_1,195,12
240,yQC23,02132019_yQC23_100u10%int480_1,195,12
40,yQC23,02132019_yQC23_100u10%int480_1,195,12
440,yQC23,02132019_yQC23_100u10%int480_1,195,12
740,yQC23,02132019_yQC23_100u10%int480_1,195,12
60,yQC23,02132019_yQC23_100u10%int480_1,195,12
520,yQC23,02132019_yQC23_100u10%int480_1,195,12
140,yQC23,02132019_yQC23_100u10%int480_1,195,12
60,yQC23,02132019_yQC23_100u10%int480_1,195,12
260,yQC23,02132019_yQC23_100u10%int480_1,195,12
200,yQC23,02132019_yQC23_100u10%int480_1,195,12
300,yQC23,02132019_yQC23_100u10%int480_1,195,12
240,yQC23,02132019_yQC23_100u10%int480_1,196,12
980,yQC23,02132019_yQC23_100u10%int480_1,196,12
80,yQC23,02132019_yQC23_100u10%int480_1,200,12
120,yQC23,02132019_yQC23_100u10%int480_1,200,12
2600,yQC23,02132019_yQC23_100u10%int480_1,201,12
800,yQC23,02132019_yQC23_100u10%int480_1,202,12
580,yQC23,02132019_yQC23_100u10%int480_1,202,12
1860,yQC23,02132019_yQC23_100u10%int480_1,204,12
180,yQC23,02132019_yQC23_100u10%int480_1,204,12
100,yQC23,02132019_yQC23_100u10%int480_1,204,12
100,yQC23,02132019_yQC23_100u10%int480_1,204,12
1980,yQC23,02132019_yQC23_100u10%int480_1,204,12
160,yQC23,02132019_yQC23_100u10%int480_1,207,12
560,yQC23,02132019_yQC23_100u10%int480_1,207,12
40,yQC23,02132019_yQC23_100u10%int480_1,207,12
80,yQC23,02132019_yQC23_100u10%int480_1,207,12
160,yQC23,02132019_yQC23_100u10%int480_1,207,12
1160,yQC23,02132019_yQC23_100u10%int480_1,207,12
760,yQC23,02132019_yQC23_100u10%int480_1,207,12
680,yQC23,02132019_yQC23_100u10%int480_1,207,12
220,yQC23,02132019_yQC23_100u10%int480_1,207,12
680,yQC23,02132019_yQC23_100u10%int480_1,207,12
180,yQC23,02132019_yQC23_100u10%int480_1,213,12
880,yQC23,02132019_yQC23_100u10%int480_1,213,12
380,yQC23,02132019_yQC23_100u10%int480_1,213,12
20,yQC23,02132019_yQC23_100u10%int480_1,213,12
80,yQC23,02132019_yQC23_100u10%int480_1,213,12
820,yQC23,02132019_yQC23_100u10%int480_1,213,12
220,yQC23,02132019_yQC23_100u10%int480_1,213,12
460,yQC23,02132019_yQC23_100u10%int480_1,213,12
300,yQC23,02132019_yQC23_100u10%int480_1,213,12
200,yQC23,02132019_yQC23_100u10%int480_1,213,12
180,yQC23,02132019_yQC23_100u10%int480_1,213,12
180,yQC23,02132019_yQC23_100u10%int480_1,213,12
1200,yQC23,02132019_yQC23_100u10%int480_1,215,12
480,yQC23,02132019_yQC23_100u10%int480_1,215,12
460,yQC23,02132019_yQC23_100u10%int480_1,215,12
980,yQC23,02132019_yQC23_100u10%int480_1,215,12
120,yQC23,02132019_yQC23_100u10%int480_1,215,12
420,yQC23,02132019_yQC23_100u10%int480_1,215,12
180,yQC23,02132019_yQC23_100u10%int480_1,215,12
400,yQC23,02132019_yQC23_100u10%int480_1,215,12
120,yQC23,02132019_yQC23_100u10%int480_1,215,12
380,yQC23,02132019_yQC23_100u10%int480_1,215,12
20,yQC23,02132019_yQC23_100u10%int480_1,215,12
20,yQC23,02132019_yQC23_100u10%int480_1,215,12
660,yQC23,02132019_yQC23_100u10%int480_1,216,12
240,yQC23,02132019_yQC23_100u10%int480_1,216,12
320,yQC23,02132019_yQC23_100u10%int480_1,216,12
320,yQC23,02132019_yQC23_100u10%int480_1,216,12
40,yQC23,02132019_yQC23_100u10%int480_1,216,12
340,yQC23,02132019_yQC23_100u10%int480_1,216,12
540,yQC23,02132019_yQC23_100u10%int480_1,217,12
320,yQC23,02132019_yQC23_100u10%int480_1,217,12
340,yQC23,02132019_yQC23_100u10%int480_1,217,12
280,yQC23,02132019_yQC23_100u10%int480_1,217,12
460,yQC23,02132019_yQC23_100u10%int480_1,217,12
460,yQC23,02132019_yQC23_100u10%int480_1,217,12
200,yQC23,02132019_yQC23_100u10%int480_1,217,12
560,yQC23,02132019_yQC23_100u10%int480_1,217,12
20,yQC23,02132019_yQC23_100u10%int480_1,217,12
380,yQC23,02132019_yQC23_100u10%int480_1,217,12
280,yQC23,02132019_yQC23_100u10%int480_1,217,12
560,yQC23,02132019_yQC23_100u10%int480_1,217,12
420,yQC23,02132019_yQC23_100u10%int480_1,217,12
260,yQC23,02132019_yQC23_100u10%int480_1,219,12
460,yQC23,02132019_yQC23_100u10%int480_1,219,12
320,yQC23,02132019_yQC23_100u10%int480_1,219,12
300,yQC23,02132019_yQC23_100u10%int480_1,219,12
280,yQC23,02132019_yQC23_100u10%int480_1,219,12
400,yQC23,02132019_yQC23_100u10%int480_1,219,12
240,yQC23,02132019_yQC23_100u10%int480_1,219,12
260,yQC23,02132019_yQC23_100u10%int480_1,219,12
40,yQC23,02132019_yQC23_100u10%int480_1,219,12
320,yQC23,02132019_yQC23_100u10%int480_1,219,12
100,yQC23,02132019_yQC23_100u10%int480_1,219,12
40,yQC23,02132019_yQC23_100u10%int480_1,219,12
180,yQC23,02132019_yQC23_100u10%int480_1,219,12
20,yQC23,02132019_yQC23_100u10%int480_1,219,12
100,yQC23,02132019_yQC23_100u10%int480_1,225,12
40,yQC23,02132019_yQC23_100u10%int480_1,225,12
980,yQC23,02132019_yQC23_100u10%int480_1,226,12
260,yQC23,02132019_yQC23_100u10%int480_1,226,12
260,yQC23,02132019_yQC23_100u10%int480_1,226,12
100,yQC23,02132019_yQC23_100u10%int480_1,226,12
200,yQC23,02132019_yQC23_100u10%int480_1,226,12
160,yQC23,02132019_yQC23_100u10%int480_1,226,12
60,yQC23,02132019_yQC23_100u10%int480_1,226,12
2620,yQC23,02132019_yQC23_100u10%int480_1,226,12
900,yQC23,02132019_yQC23_100u10%int480_1,227,12
960,yQC23,02132019_yQC23_100u10%int480_1,227,12
60,yQC23,02132019_yQC23_100u10%int480_1,227,12
200,yQC23,02132019_yQC23_100u10%int480_1,227,12
20,yQC23,02132019_yQC23_100u10%int480_1,227,12
60,yQC23,02132019_yQC23_100u10%int480_1,227,12
40,yQC23,02132019_yQC23_100u10%int480_1,227,12
160,yQC23,02132019_yQC23_100u10%int480_1,227,12
180,yQC23,02132019_yQC23_100u10%int480_1,227,12
160,yQC23,02132019_yQC23_100u10%int480_1,227,12
400,yQC23,02132019_yQC23_100u10%int480_1,227,12
220,yQC23,02132019_yQC23_100u10%int480_1,227,12
180,yQC23,02132019_yQC23_100u10%int480_1,227,12
220,yQC23,02132019_yQC23_100u10%int480_1,227,12
660,yQC23,02132019_yQC23_100u10%int480_1,227,12
380,yQC23,02132019_yQC23_100u10%int480_1,227,12
60,yQC23,02132019_yQC23_100u10%int480_1,228,12
80,yQC23,02132019_yQC23_100u10%int480_1,228,12
60,yQC23,02132019_yQC23_100u10%int480_1,228,12
160,yQC23,02132019_yQC23_100u10%int480_1,228,12
180,yQC23,02132019_yQC23_100u10%int480_1,229,12
860,yQC23,02132019_yQC23_100u10%int480_1,229,12
140,yQC23,02132019_yQC23_100u10%int480_1,229,12
420,yQC23,02132019_yQC23_100u10%int480_1,229,12
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,2,14
700,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,2,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,2,14
80,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,2,14
5100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,2,14
800,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
780,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
60,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
300,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
220,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
540,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,4,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,5,14
960,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,5,14
100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,5,14
160,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,5,14
600,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,5,14
1800,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,6,14
300,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,6,14
100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,6,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,9,14
1140,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,16,14
220,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,17,14
560,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
620,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
80,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
300,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,18,14
120,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
940,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
1000,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
160,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
1020,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,20,14
560,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
300,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
580,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
60,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
1000,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
200,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
540,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
1320,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,21,14
400,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,25,14
380,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,25,14
60,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,25,14
500,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,25,14
1360,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,26,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,26,14
1340,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,26,14
540,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,26,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
740,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
140,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
340,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
100,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
60,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,28,14
520,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,29,14
540,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,29,14
740,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,29,14
3640,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,29,14
500,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,31,14
460,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,31,14
200,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,33,14
400,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,33,14
1380,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,34,14
360,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,34,14
60,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,34,14
1860,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,34,14
260,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,34,14
500,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,37,14
20,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,38,14
1040,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,38,14
40,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,38,14
260,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,38,14
540,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,38,14
260,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,40,14
580,yQC22,02152019_yQC22vTL47pQC100_150u10%int480_25u560_1,40,14
