time_postinduction,mov_name,strain,no_TS,no_cells,frac_active,thresh,rep,date,CTDr
40.16666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_8,yQC26,3,47,0.06382978723404255,15,8.0,03062019,101
40.183333333333344,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_15,yQC21,5,140,0.03571428571428571,15,15.0,05232019,26
40.683333333333344,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,2,129,0.015503875968992248,15,15.0,05222019,101
40.8,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_16,yQC21,5,153,0.032679738562091505,15,16.0,05232019,26
41.066666666666656,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_9,yQC26,3,86,0.03488372093023256,15,9.0,03062019,101
41.083333333333336,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_11,yQC21,30,242,0.12396694214876033,15,11.0,03052019,26
41.3,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,2,79,0.02531645569620253,15,15.0,05222019,14
41.3,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_14,yQC23,2,127,0.015748031496062992,15,14.0,05222019,12
41.46666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_13,yQC23,21,188,0.11170212765957446,15,13.0,03052019,12
41.48333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_16,yQC26,1,118,0.00847457627118644,15,16.0,05222019,101
41.516666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_17,yQC21,7,149,0.04697986577181208,15,17.0,05232019,26
41.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_10,yQC22,22,205,0.1073170731707317,15,10.0,03052019,14
41.933333333333344,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_11,yQC62,1,102,0.00980392156862745,15,11.0,03132019,10
42.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_18,yQC21,1,143,0.006993006993006993,15,18.0,05232019,26
42.266666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,1,134,0.007462686567164179,15,15.0,05222019,12
42.266666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_15,yQC62,1,112,0.008928571428571428,15,15.0,05222019,10
42.316666666666656,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_14,yQC23,12,206,0.05825242718446602,15,14.0,03052019,12
42.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,22,227,0.09691629955947137,15,11.0,03052019,14
42.78333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_16,yQC63,1,146,0.00684931506849315,15,16.0,05222019,9
42.833333333333336,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,1,100,0.01,15,17.0,05222019,14
42.833333333333336,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_19,yQC21,6,134,0.04477611940298507,15,19.0,05232019,26
42.9,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_12,yQC21,25,243,0.102880658436214,15,12.0,03052019,26
42.96666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,2,135,0.014814814814814815,15,16.0,05222019,12
43.2,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,13,198,0.06565656565656566,15,15.0,03052019,12
43.28333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_11,yQC26,5,98,0.05102040816326531,15,11.0,03062019,101
43.43333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,1,120,0.008333333333333333,15,18.0,05222019,101
43.55,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_20,yQC21,6,144,0.041666666666666664,15,20.0,05232019,26
43.6,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_12,yQC22,20,205,0.0975609756097561,15,12.0,03052019,14
43.75,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_17,yQC23,1,136,0.007352941176470588,15,17.0,05222019,12
44.1,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_13,yQC21,28,313,0.08945686900958466,15,13.0,03052019,26
44.15,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,11,239,0.04602510460251046,15,16.0,03052019,12
44.28333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_21,yQC21,6,150,0.04,15,21.0,05232019,26
44.43333333333334,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,2,90,0.022222222222222223,15,12.0,03062019,101
44.58333333333334,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_13,yQC22,15,192,0.078125,15,13.0,03052019,14
44.81666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,2,107,0.018691588785046728,15,18.0,05222019,12
44.85,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_22,yQC21,3,147,0.02040816326530612,15,22.0,05232019,26
45.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_17,yQC23,20,228,0.08771929824561403,15,17.0,03052019,12
45.11666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_14,yQC63,2,129,0.015503875968992248,15,14.0,03272019,9
45.23333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_20,yQC26,1,102,0.00980392156862745,15,20.0,05222019,101
45.56666666666666,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_14,yQC21,21,281,0.07473309608540925,15,14.0,03052019,26
45.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_23,yQC21,2,132,0.015151515151515152,15,23.0,05232019,26
45.71666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,1,100,0.01,15,19.0,05222019,12
45.93333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_21,yQC26,1,107,0.009345794392523364,15,21.0,05222019,101
46.05,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_15,yQC63,1,136,0.007352941176470588,15,15.0,03272019,9
46.06666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,15,250,0.06,15,18.0,03052019,12
46.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_21,yQC22,1,108,0.009259259259259259,15,21.0,05222019,14
46.2,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_14,yQC26,2,101,0.019801980198019802,15,14.0,03062019,101
46.25,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_14,yQC22,15,179,0.08379888268156424,15,14.0,03052019,14
46.35,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_24,yQC21,1,127,0.007874015748031496,15,24.0,05232019,26
46.65,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,1,117,0.008547008547008548,15,20.0,05222019,12
46.73333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_19,yQC62,1,88,0.011363636363636364,15,19.0,05222019,10
46.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_22,yQC22,5,111,0.04504504504504504,15,22.0,05222019,14
46.93333333333334,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,14,217,0.06451612903225806,15,19.0,03052019,12
47.01666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,2,112,0.017857142857142856,15,15.0,03062019,101
47.01666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_25,yQC21,2,150,0.013333333333333334,15,25.0,05232019,26
47.23333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,13,197,0.06598984771573604,15,15.0,03052019,14
47.63333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,2,119,0.01680672268907563,15,21.0,05222019,12
47.65,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_26,yQC21,2,165,0.012121212121212121,15,26.0,05232019,26
47.68333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_23,yQC22,1,95,0.010526315789473684,15,23.0,05222019,14
47.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_17,yQC63,1,131,0.007633587786259542,15,17.0,03272019,9
47.91666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,7,198,0.03535353535353535,15,20.0,03052019,12
47.96666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_17,yQC62,1,68,0.014705882352941176,15,17.0,03132019,10
48.05,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_16,yQC22,13,157,0.08280254777070063,15,16.0,03052019,14
48.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_27,yQC21,5,173,0.028901734104046242,15,27.0,05232019,26
48.56666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_24,yQC22,2,96,0.020833333333333332,15,24.0,05222019,14
48.66666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_22,yQC23,2,161,0.012422360248447204,15,22.0,05222019,12
48.86666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,13,196,0.0663265306122449,15,21.0,03052019,12
48.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_28,yQC21,4,171,0.023391812865497075,15,28.0,05232019,26
48.96666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_17,yQC26,1,100,0.01,15,17.0,03062019,101
49.08333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,7,171,0.04093567251461988,15,17.0,03052019,14
49.53333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_25,yQC22,1,103,0.009708737864077669,15,25.0,05222019,14
49.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_29,yQC21,3,149,0.020134228187919462,15,29.0,05232019,26
49.76666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,2,119,0.01680672268907563,15,18.0,03062019,101
50.13333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_18,yQC22,11,193,0.05699481865284974,15,18.0,03052019,14
50.36666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_30,yQC21,2,158,0.012658227848101266,15,30.0,05232019,26
30.0,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_3,yQC21,44,252,0.1746031746031746,16,3.0,03052019,26
30.0,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_1,yQC22,28,223,0.12556053811659193,16,1.0,03052019,14
30.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,17,240,0.07083333333333333,16,1.0,03052019,12
30.0,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_1,yQC26,3,112,0.026785714285714284,16,1.0,03062019,101
30.0,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,3,107,0.028037383177570093,16,1.0,05222019,12
30.0,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_1,yQC21,12,159,0.07547169811320754,16,1.0,05232019,26
30.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_2,yQC21,15,167,0.08982035928143713,16,2.0,05232019,26
30.88333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,10,208,0.04807692307692308,16,2.0,03052019,12
30.88333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,3,80,0.0375,16,2.0,05222019,12
31.15,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_2,yQC22,23,225,0.10222222222222223,16,2.0,03052019,14
31.216666666666665,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_4,yQC21,37,291,0.12714776632302405,16,4.0,03052019,26
31.316666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_3,yQC21,10,127,0.07874015748031496,16,3.0,05232019,26
31.6,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,21,250,0.084,16,3.0,03052019,12
31.716666666666665,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,1,103,0.009708737864077669,16,3.0,05222019,14
31.8,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_2,yQC26,1,101,0.009900990099009901,16,2.0,03062019,101
31.91666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,5,130,0.038461538461538464,16,3.0,05222019,12
32.03333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_4,yQC21,13,160,0.08125,16,4.0,05232019,26
32.36666666666667,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_5,yQC21,46,291,0.15807560137457044,16,5.0,03052019,26
32.45,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,21,203,0.10344827586206896,16,3.0,03052019,14
32.61666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,1,128,0.0078125,16,4.0,05222019,12
32.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,18,220,0.08181818181818182,16,4.0,03052019,12
32.63333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_5,yQC21,12,154,0.07792207792207792,16,5.0,05232019,26
33.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_5,yQC26,1,89,0.011235955056179775,16,5.0,05222019,101
33.18333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_3,yQC26,2,95,0.021052631578947368,16,3.0,03062019,101
33.4,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_6,yQC21,9,139,0.06474820143884892,16,6.0,05232019,26
33.516666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,1,133,0.007518796992481203,16,5.0,05222019,12
33.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,10,234,0.042735042735042736,16,5.0,03052019,12
33.8,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_6,yQC21,28,241,0.11618257261410789,16,6.0,03052019,26
34.18333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_6,yQC22,3,95,0.031578947368421054,16,6.0,05222019,14
34.21666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_7,yQC21,8,108,0.07407407407407407,16,7.0,05232019,26
34.35,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_4,yQC22,18,161,0.11180124223602485,16,4.0,03052019,14
34.583333333333336,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_6,yQC23,13,219,0.0593607305936073,16,6.0,03052019,12
34.65,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_4,yQC26,1,79,0.012658227848101266,16,4.0,03062019,101
34.68333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_7,yQC26,1,89,0.011235955056179775,16,7.0,05222019,101
34.7,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_72,yQC21,32,228,0.14035087719298245,16,7.5,03052019,26
35.3,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_8,yQC21,7,104,0.0673076923076923,16,8.0,05232019,26
35.61666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_7,yQC23,13,229,0.056768558951965066,16,7.0,03052019,12
35.766666666666666,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_5,yQC22,20,199,0.10050251256281408,16,5.0,03052019,14
36.016666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_9,yQC21,7,76,0.09210526315789473,16,9.0,05232019,26
36.15,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_8,yQC23,2,108,0.018518518518518517,16,8.0,05222019,12
36.48333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_7,yQC21,22,229,0.09606986899563319,16,7.0,03052019,26
36.53333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_8,yQC23,15,180,0.08333333333333333,16,8.0,03052019,12
36.566666666666656,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_6,yQC63,1,98,0.01020408163265306,16,6.0,03272019,9
36.63333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_6,yQC22,20,205,0.0975609756097561,16,6.0,03052019,14
36.8,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_10,yQC21,9,123,0.07317073170731707,16,10.0,05232019,26
37.28333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_9,yQC23,15,222,0.06756756756756757,16,9.0,03052019,12
37.5,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_11,yQC21,4,106,0.03773584905660377,16,11.0,05232019,26
37.73333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_8,yQC21,28,217,0.12903225806451613,16,8.0,03052019,26
37.833333333333336,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_7,yQC22,15,210,0.07142857142857142,16,7.0,03052019,14
37.86666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_10,yQC23,1,115,0.008695652173913044,16,10.0,05222019,12
37.95,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_6,yQC26,1,51,0.0196078431372549,16,6.0,03062019,101
38.083333333333336,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_12,yQC21,4,131,0.030534351145038167,16,12.0,05232019,26
38.1,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_10,yQC23,10,216,0.046296296296296294,16,10.0,03052019,12
38.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,1,110,0.00909090909090909,16,11.0,05222019,14
38.266666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,1,95,0.010526315789473684,16,12.0,05222019,101
38.75,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_11,yQC23,2,165,0.012121212121212121,16,11.0,05222019,12
38.9,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_8,yQC22,21,224,0.09375,16,8.0,03052019,14
38.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_13,yQC21,2,151,0.013245033112582781,16,13.0,05232019,26
38.98333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_9,yQC21,30,245,0.12244897959183673,16,9.0,03052019,26
39.11666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_7,yQC26,2,39,0.05128205128205128,16,7.0,03062019,101
39.15,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_11,yQC23,19,214,0.08878504672897196,16,11.0,03052019,12
39.55,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_14,yQC21,6,157,0.03821656050955414,16,14.0,05232019,26
39.91666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_14,yQC26,1,94,0.010638297872340425,16,14.0,05222019,101
39.933333333333344,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_9,yQC22,16,239,0.06694560669456066,16,9.0,03052019,14
39.96666666666667,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_10,yQC21,33,274,0.12043795620437957,16,10.0,03052019,26
40.16666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_12,yQC23,22,253,0.08695652173913043,16,12.0,03052019,12
40.16666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_8,yQC26,3,47,0.06382978723404255,16,8.0,03062019,101
40.183333333333344,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_15,yQC21,5,140,0.03571428571428571,16,15.0,05232019,26
40.683333333333344,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,1,129,0.007751937984496124,16,15.0,05222019,101
40.8,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_16,yQC21,5,153,0.032679738562091505,16,16.0,05232019,26
41.066666666666656,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_9,yQC26,2,86,0.023255813953488372,16,9.0,03062019,101
41.083333333333336,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_11,yQC21,23,242,0.09504132231404959,16,11.0,03052019,26
41.3,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,1,79,0.012658227848101266,16,15.0,05222019,14
41.46666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_13,yQC23,17,188,0.09042553191489362,16,13.0,03052019,12
41.48333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_16,yQC26,1,118,0.00847457627118644,16,16.0,05222019,101
41.516666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_17,yQC21,5,149,0.03355704697986577,16,17.0,05232019,26
41.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_10,yQC22,15,205,0.07317073170731707,16,10.0,03052019,14
42.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_18,yQC21,1,143,0.006993006993006993,16,18.0,05232019,26
42.266666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,1,134,0.007462686567164179,16,15.0,05222019,12
42.266666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_15,yQC62,1,112,0.008928571428571428,16,15.0,05222019,10
42.316666666666656,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_14,yQC23,8,206,0.038834951456310676,16,14.0,03052019,12
42.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,15,227,0.06607929515418502,16,11.0,03052019,14
42.78333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_16,yQC63,1,146,0.00684931506849315,16,16.0,05222019,9
42.833333333333336,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_19,yQC21,3,134,0.022388059701492536,16,19.0,05232019,26
42.9,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_12,yQC21,18,243,0.07407407407407407,16,12.0,03052019,26
42.96666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,2,135,0.014814814814814815,16,16.0,05222019,12
43.2,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,4,198,0.020202020202020204,16,15.0,03052019,12
43.28333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_11,yQC26,3,98,0.030612244897959183,16,11.0,03062019,101
43.55,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_20,yQC21,4,144,0.027777777777777776,16,20.0,05232019,26
43.6,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_12,yQC22,10,205,0.04878048780487805,16,12.0,03052019,14
44.1,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_13,yQC21,14,313,0.04472843450479233,16,13.0,03052019,26
44.15,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,9,239,0.03765690376569038,16,16.0,03052019,12
44.28333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_21,yQC21,4,150,0.02666666666666667,16,21.0,05232019,26
44.43333333333334,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,2,90,0.022222222222222223,16,12.0,03062019,101
44.58333333333334,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_13,yQC22,10,192,0.052083333333333336,16,13.0,03052019,14
44.81666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,1,107,0.009345794392523364,16,18.0,05222019,12
44.85,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_22,yQC21,1,147,0.006802721088435374,16,22.0,05232019,26
45.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_17,yQC23,16,228,0.07017543859649122,16,17.0,03052019,12
45.11666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_14,yQC63,1,129,0.007751937984496124,16,14.0,03272019,9
45.56666666666666,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_14,yQC21,16,281,0.05693950177935943,16,14.0,03052019,26
45.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_23,yQC21,2,132,0.015151515151515152,16,23.0,05232019,26
45.71666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,1,100,0.01,16,19.0,05222019,12
45.93333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_21,yQC26,1,107,0.009345794392523364,16,21.0,05222019,101
46.05,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_15,yQC63,1,136,0.007352941176470588,16,15.0,03272019,9
46.06666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,9,250,0.036,16,18.0,03052019,12
46.25,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_14,yQC22,9,179,0.05027932960893855,16,14.0,03052019,14
46.35,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_24,yQC21,1,127,0.007874015748031496,16,24.0,05232019,26
46.65,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,1,117,0.008547008547008548,16,20.0,05222019,12
46.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_22,yQC22,1,111,0.009009009009009009,16,22.0,05222019,14
46.93333333333334,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,11,217,0.05069124423963134,16,19.0,03052019,12
47.01666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_25,yQC21,1,150,0.006666666666666667,16,25.0,05232019,26
47.23333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,10,197,0.050761421319796954,16,15.0,03052019,14
47.63333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,1,119,0.008403361344537815,16,21.0,05222019,12
47.68333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_23,yQC22,1,95,0.010526315789473684,16,23.0,05222019,14
47.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_17,yQC63,1,131,0.007633587786259542,16,17.0,03272019,9
47.91666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,3,198,0.015151515151515152,16,20.0,03052019,12
48.05,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_16,yQC22,10,157,0.06369426751592357,16,16.0,03052019,14
48.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_27,yQC21,4,173,0.023121387283236993,16,27.0,05232019,26
48.56666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_24,yQC22,1,96,0.010416666666666666,16,24.0,05222019,14
48.66666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_22,yQC23,1,161,0.006211180124223602,16,22.0,05222019,12
48.86666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,10,196,0.05102040816326531,16,21.0,03052019,12
48.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_28,yQC21,4,171,0.023391812865497075,16,28.0,05232019,26
48.96666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_17,yQC26,1,100,0.01,16,17.0,03062019,101
49.08333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,3,171,0.017543859649122806,16,17.0,03052019,14
49.53333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_25,yQC22,1,103,0.009708737864077669,16,25.0,05222019,14
49.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_29,yQC21,1,149,0.006711409395973154,16,29.0,05232019,26
49.76666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,2,119,0.01680672268907563,16,18.0,03062019,101
50.13333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_18,yQC22,9,193,0.046632124352331605,16,18.0,03052019,14
