Time,Temperature,well,od,strain,line,CTDr
1155,30.2,D7_2,1.432,yQC62,x,10
1170,30.1,D7_2,1.443,yQC62,x,10
1185,30.1,D7_2,1.449,yQC62,x,10
1200,30.1,D7_2,1.4580000000000002,yQC62,x,10
1215,30.1,D7_2,1.463,yQC62,x,10
1230,30.2,D7_2,1.4709999999999999,yQC62,x,10
1245,30.2,D7_2,1.48,yQC62,x,10
1260,30.1,D7_2,1.4880000000000002,yQC62,x,10
1275,30.1,D7_2,1.4969999999999999,yQC62,x,10
1290,30.2,D7_2,1.5030000000000001,yQC62,x,10
1305,30.1,D7_2,1.5090000000000001,yQC62,x,10
1320,30.2,D7_2,1.52,yQC62,x,10
0,30.0,D8_2,0.11699999999999999,yQC62,x,10
15,30.0,D8_2,0.121,yQC62,x,10
30,30.0,D8_2,0.11900000000000001,yQC62,x,10
45,30.1,D8_2,0.121,yQC62,x,10
60,30.1,D8_2,0.12300000000000001,yQC62,x,10
75,30.1,D8_2,0.12300000000000001,yQC62,x,10
90,30.1,D8_2,0.124,yQC62,x,10
105,30.1,D8_2,0.126,yQC62,x,10
120,30.1,D8_2,0.13,yQC62,x,10
135,30.1,D8_2,0.133,yQC62,x,10
150,30.1,D8_2,0.13699999999999998,yQC62,x,10
165,30.1,D8_2,0.138,yQC62,x,10
180,30.1,D8_2,0.14300000000000002,yQC62,x,10
195,30.1,D8_2,0.147,yQC62,x,10
210,30.2,D8_2,0.151,yQC62,x,10
225,30.1,D8_2,0.155,yQC62,x,10
240,30.2,D8_2,0.162,yQC62,x,10
255,30.1,D8_2,0.16699999999999998,yQC62,x,10
270,30.1,D8_2,0.17600000000000002,yQC62,x,10
285,30.2,D8_2,0.187,yQC62,x,10
300,30.1,D8_2,0.19399999999999998,yQC62,x,10
315,30.1,D8_2,0.20199999999999999,yQC62,x,10
330,30.1,D8_2,0.21600000000000003,yQC62,x,10
345,30.1,D8_2,0.22699999999999998,yQC62,x,10
360,30.1,D8_2,0.243,yQC62,x,10
375,30.1,D8_2,0.255,yQC62,x,10
390,30.1,D8_2,0.27399999999999997,yQC62,x,10
405,30.1,D8_2,0.292,yQC62,x,10
420,30.2,D8_2,0.315,yQC62,x,10
435,30.1,D8_2,0.342,yQC62,x,10
450,30.2,D8_2,0.369,yQC62,x,10
465,30.2,D8_2,0.39299999999999996,yQC62,x,10
480,30.1,D8_2,0.419,yQC62,x,10
495,30.2,D8_2,0.45399999999999996,yQC62,x,10
510,30.2,D8_2,0.49700000000000005,yQC62,x,10
525,30.2,D8_2,0.529,yQC62,x,10
540,30.2,D8_2,0.5710000000000001,yQC62,x,10
555,30.2,D8_2,0.616,yQC62,x,10
570,30.2,D8_2,0.6609999999999999,yQC62,x,10
585,30.2,D8_2,0.713,yQC62,x,10
600,30.1,D8_2,0.757,yQC62,x,10
615,30.1,D8_2,0.805,yQC62,x,10
630,30.2,D8_2,0.8540000000000001,yQC62,x,10
645,30.1,D8_2,0.902,yQC62,x,10
660,30.1,D8_2,0.953,yQC62,x,10
675,30.2,D8_2,1.015,yQC62,x,10
690,30.1,D8_2,1.054,yQC62,x,10
705,30.2,D8_2,1.097,yQC62,x,10
720,30.2,D8_2,1.127,yQC62,x,10
735,30.1,D8_2,1.1520000000000001,yQC62,x,10
750,30.1,D8_2,1.162,yQC62,x,10
765,30.2,D8_2,1.169,yQC62,x,10
780,30.1,D8_2,1.177,yQC62,x,10
795,30.1,D8_2,1.1909999999999998,yQC62,x,10
810,30.1,D8_2,1.202,yQC62,x,10
825,30.2,D8_2,1.205,yQC62,x,10
840,30.2,D8_2,1.222,yQC62,x,10
855,30.2,D8_2,1.212,yQC62,x,10
870,30.2,D8_2,1.226,yQC62,x,10
885,30.2,D8_2,1.222,yQC62,x,10
900,30.1,D8_2,1.226,yQC62,x,10
915,30.1,D8_2,1.224,yQC62,x,10
930,30.2,D8_2,1.238,yQC62,x,10
945,30.2,D8_2,1.242,yQC62,x,10
960,30.1,D8_2,1.245,yQC62,x,10
975,30.1,D8_2,1.252,yQC62,x,10
990,30.2,D8_2,1.251,yQC62,x,10
1005,30.2,D8_2,1.258,yQC62,x,10
1020,30.1,D8_2,1.2590000000000001,yQC62,x,10
1035,30.2,D8_2,1.272,yQC62,x,10
1050,30.2,D8_2,1.2790000000000001,yQC62,x,10
1065,30.1,D8_2,1.291,yQC62,x,10
1080,30.1,D8_2,1.29,yQC62,x,10
1095,30.1,D8_2,1.301,yQC62,x,10
1110,30.1,D8_2,1.305,yQC62,x,10
1125,30.1,D8_2,1.3119999999999998,yQC62,x,10
1140,30.2,D8_2,1.3119999999999998,yQC62,x,10
1155,30.2,D8_2,1.3159999999999998,yQC62,x,10
1170,30.1,D8_2,1.328,yQC62,x,10
1185,30.1,D8_2,1.331,yQC62,x,10
1200,30.1,D8_2,1.338,yQC62,x,10
1215,30.1,D8_2,1.341,yQC62,x,10
1230,30.2,D8_2,1.35,yQC62,x,10
1245,30.2,D8_2,1.355,yQC62,x,10
1260,30.1,D8_2,1.3619999999999999,yQC62,x,10
1275,30.1,D8_2,1.368,yQC62,x,10
1290,30.2,D8_2,1.3730000000000002,yQC62,x,10
1305,30.1,D8_2,1.379,yQC62,x,10
1320,30.2,D8_2,1.3880000000000001,yQC62,x,10
0,30.0,D9_2,0.192,yQC62,x,10
15,30.0,D9_2,0.198,yQC62,x,10
30,30.0,D9_2,0.2,yQC62,x,10
45,30.1,D9_2,0.20600000000000002,yQC62,x,10
60,30.1,D9_2,0.213,yQC62,x,10
75,30.1,D9_2,0.21899999999999997,yQC62,x,10
90,30.1,D9_2,0.22899999999999998,yQC62,x,10
105,30.1,D9_2,0.24100000000000002,yQC62,x,10
120,30.1,D9_2,0.25,yQC62,x,10
135,30.1,D9_2,0.26899999999999996,yQC62,x,10
150,30.1,D9_2,0.28300000000000003,yQC62,x,10
165,30.1,D9_2,0.302,yQC62,x,10
180,30.1,D9_2,0.322,yQC62,x,10
195,30.1,D9_2,0.33899999999999997,yQC62,x,10
210,30.2,D9_2,0.365,yQC62,x,10
225,30.1,D9_2,0.391,yQC62,x,10
240,30.2,D9_2,0.42200000000000004,yQC62,x,10
255,30.1,D9_2,0.446,yQC62,x,10
270,30.1,D9_2,0.47100000000000003,yQC62,x,10
285,30.2,D9_2,0.52,yQC62,x,10
300,30.1,D9_2,0.551,yQC62,x,10
315,30.1,D9_2,0.595,yQC62,x,10
330,30.1,D9_2,0.6409999999999999,yQC62,x,10
345,30.1,D9_2,0.68,yQC62,x,10
360,30.1,D9_2,0.727,yQC62,x,10
375,30.1,D9_2,0.777,yQC62,x,10
390,30.1,D9_2,0.83,yQC62,x,10
405,30.1,D9_2,0.8809999999999999,yQC62,x,10
420,30.2,D9_2,0.935,yQC62,x,10
435,30.1,D9_2,1.0070000000000001,yQC62,x,10
450,30.2,D9_2,1.046,yQC62,x,10
465,30.2,D9_2,1.095,yQC62,x,10
480,30.1,D9_2,1.1340000000000001,yQC62,x,10
495,30.2,D9_2,1.181,yQC62,x,10
510,30.2,D9_2,1.1909999999999998,yQC62,x,10
525,30.2,D9_2,1.212,yQC62,x,10
540,30.2,D9_2,1.22,yQC62,x,10
555,30.2,D9_2,1.227,yQC62,x,10
570,30.2,D9_2,1.228,yQC62,x,10
585,30.2,D9_2,1.236,yQC62,x,10
600,30.1,D9_2,1.237,yQC62,x,10
615,30.1,D9_2,1.239,yQC62,x,10
630,30.2,D9_2,1.2429999999999999,yQC62,x,10
645,30.1,D9_2,1.249,yQC62,x,10
660,30.1,D9_2,1.25,yQC62,x,10
675,30.2,D9_2,1.256,yQC62,x,10
690,30.1,D9_2,1.271,yQC62,x,10
705,30.2,D9_2,1.266,yQC62,x,10
720,30.2,D9_2,1.278,yQC62,x,10
735,30.1,D9_2,1.288,yQC62,x,10
750,30.1,D9_2,1.296,yQC62,x,10
765,30.2,D9_2,1.311,yQC62,x,10
780,30.1,D9_2,1.329,yQC62,x,10
795,30.1,D9_2,1.358,yQC62,x,10
810,30.1,D9_2,1.3630000000000002,yQC62,x,10
825,30.2,D9_2,1.374,yQC62,x,10
840,30.2,D9_2,1.351,yQC62,x,10
855,30.2,D9_2,1.3730000000000002,yQC62,x,10
870,30.2,D9_2,1.389,yQC62,x,10
885,30.2,D9_2,1.375,yQC62,x,10
900,30.1,D9_2,1.396,yQC62,x,10
915,30.1,D9_2,1.4,yQC62,x,10
930,30.2,D9_2,1.4040000000000001,yQC62,x,10
945,30.2,D9_2,1.413,yQC62,x,10
960,30.1,D9_2,1.425,yQC62,x,10
975,30.1,D9_2,1.422,yQC62,x,10
990,30.2,D9_2,1.425,yQC62,x,10
1005,30.2,D9_2,1.4369999999999998,yQC62,x,10
1020,30.1,D9_2,1.4480000000000002,yQC62,x,10
1035,30.2,D9_2,1.4480000000000002,yQC62,x,10
1050,30.2,D9_2,1.462,yQC62,x,10
1065,30.1,D9_2,1.465,yQC62,x,10
1080,30.1,D9_2,1.4709999999999999,yQC62,x,10
1095,30.1,D9_2,1.472,yQC62,x,10
1110,30.1,D9_2,1.4869999999999999,yQC62,x,10
1125,30.1,D9_2,1.492,yQC62,x,10
1140,30.2,D9_2,1.493,yQC62,x,10
1155,30.2,D9_2,1.49,yQC62,x,10
1170,30.1,D9_2,1.508,yQC62,x,10
1185,30.1,D9_2,1.511,yQC62,x,10
1200,30.1,D9_2,1.515,yQC62,x,10
1215,30.1,D9_2,1.524,yQC62,x,10
1230,30.2,D9_2,1.531,yQC62,x,10
1245,30.2,D9_2,1.534,yQC62,x,10
1260,30.1,D9_2,1.5390000000000001,yQC62,x,10
1275,30.1,D9_2,1.55,yQC62,x,10
1290,30.2,D9_2,1.561,yQC62,x,10
1305,30.1,D9_2,1.564,yQC62,x,10
1320,30.2,D9_2,1.564,yQC62,x,10
0,30.0,E1_2,0.133,yQC5,6,14
15,30.0,E1_2,0.135,yQC5,6,14
30,30.0,E1_2,0.135,yQC5,6,14
45,30.1,E1_2,0.13699999999999998,yQC5,6,14
60,30.1,E1_2,0.14,yQC5,6,14
75,30.1,E1_2,0.142,yQC5,6,14
90,30.1,E1_2,0.147,yQC5,6,14
105,30.1,E1_2,0.149,yQC5,6,14
120,30.1,E1_2,0.158,yQC5,6,14
135,30.1,E1_2,0.163,yQC5,6,14
150,30.1,E1_2,0.172,yQC5,6,14
165,30.1,E1_2,0.18100000000000002,yQC5,6,14
180,30.1,E1_2,0.19,yQC5,6,14
195,30.1,E1_2,0.201,yQC5,6,14
210,30.2,E1_2,0.218,yQC5,6,14
225,30.1,E1_2,0.23399999999999999,yQC5,6,14
240,30.2,E1_2,0.247,yQC5,6,14
255,30.1,E1_2,0.27399999999999997,yQC5,6,14
270,30.1,E1_2,0.29600000000000004,yQC5,6,14
285,30.2,E1_2,0.32799999999999996,yQC5,6,14
300,30.1,E1_2,0.354,yQC5,6,14
315,30.1,E1_2,0.39299999999999996,yQC5,6,14
330,30.1,E1_2,0.433,yQC5,6,14
345,30.1,E1_2,0.473,yQC5,6,14
360,30.1,E1_2,0.525,yQC5,6,14
375,30.1,E1_2,0.58,yQC5,6,14
390,30.1,E1_2,0.638,yQC5,6,14
405,30.1,E1_2,0.696,yQC5,6,14
420,30.2,E1_2,0.763,yQC5,6,14
435,30.1,E1_2,0.8290000000000001,yQC5,6,14
450,30.2,E1_2,0.893,yQC5,6,14
465,30.2,E1_2,0.9620000000000001,yQC5,6,14
480,30.1,E1_2,1.028,yQC5,6,14
495,30.2,E1_2,1.092,yQC5,6,14
510,30.2,E1_2,1.148,yQC5,6,14
525,30.2,E1_2,1.19,yQC5,6,14
540,30.2,E1_2,1.226,yQC5,6,14
555,30.2,E1_2,1.254,yQC5,6,14
570,30.2,E1_2,1.268,yQC5,6,14
585,30.2,E1_2,1.275,yQC5,6,14
600,30.1,E1_2,1.28,yQC5,6,14
615,30.1,E1_2,1.287,yQC5,6,14
630,30.2,E1_2,1.287,yQC5,6,14
645,30.1,E1_2,1.285,yQC5,6,14
660,30.1,E1_2,1.291,yQC5,6,14
675,30.2,E1_2,1.291,yQC5,6,14
690,30.1,E1_2,1.291,yQC5,6,14
705,30.2,E1_2,1.2990000000000002,yQC5,6,14
720,30.2,E1_2,1.301,yQC5,6,14
735,30.1,E1_2,1.307,yQC5,6,14
750,30.1,E1_2,1.3119999999999998,yQC5,6,14
765,30.2,E1_2,1.3159999999999998,yQC5,6,14
780,30.1,E1_2,1.32,yQC5,6,14
795,30.1,E1_2,1.3259999999999998,yQC5,6,14
810,30.1,E1_2,1.3330000000000002,yQC5,6,14
825,30.2,E1_2,1.339,yQC5,6,14
840,30.2,E1_2,1.345,yQC5,6,14
855,30.2,E1_2,1.3519999999999999,yQC5,6,14
870,30.2,E1_2,1.357,yQC5,6,14
885,30.2,E1_2,1.36,yQC5,6,14
900,30.1,E1_2,1.3659999999999999,yQC5,6,14
915,30.1,E1_2,1.3730000000000002,yQC5,6,14
930,30.2,E1_2,1.375,yQC5,6,14
945,30.2,E1_2,1.383,yQC5,6,14
960,30.1,E1_2,1.385,yQC5,6,14
975,30.1,E1_2,1.391,yQC5,6,14
990,30.2,E1_2,1.396,yQC5,6,14
1005,30.2,E1_2,1.399,yQC5,6,14
1020,30.1,E1_2,1.402,yQC5,6,14
1035,30.2,E1_2,1.411,yQC5,6,14
1050,30.2,E1_2,1.415,yQC5,6,14
1065,30.1,E1_2,1.4180000000000001,yQC5,6,14
1080,30.1,E1_2,1.4240000000000002,yQC5,6,14
1095,30.1,E1_2,1.431,yQC5,6,14
1110,30.1,E1_2,1.431,yQC5,6,14
1125,30.1,E1_2,1.4409999999999998,yQC5,6,14
1140,30.2,E1_2,1.444,yQC5,6,14
1155,30.2,E1_2,1.449,yQC5,6,14
1170,30.1,E1_2,1.455,yQC5,6,14
1185,30.1,E1_2,1.46,yQC5,6,14
1200,30.1,E1_2,1.465,yQC5,6,14
1215,30.1,E1_2,1.47,yQC5,6,14
1230,30.2,E1_2,1.476,yQC5,6,14
1245,30.2,E1_2,1.483,yQC5,6,14
1260,30.1,E1_2,1.485,yQC5,6,14
1275,30.1,E1_2,1.489,yQC5,6,14
1290,30.2,E1_2,1.493,yQC5,6,14
1305,30.1,E1_2,1.4969999999999999,yQC5,6,14
1320,30.2,E1_2,1.504,yQC5,6,14
0,30.0,E2_2,0.135,yQC5,6,14
15,30.0,E2_2,0.135,yQC5,6,14
30,30.0,E2_2,0.13699999999999998,yQC5,6,14
45,30.1,E2_2,0.138,yQC5,6,14
60,30.1,E2_2,0.14,yQC5,6,14
75,30.1,E2_2,0.14300000000000002,yQC5,6,14
90,30.1,E2_2,0.146,yQC5,6,14
105,30.1,E2_2,0.151,yQC5,6,14
120,30.1,E2_2,0.156,yQC5,6,14
135,30.1,E2_2,0.162,yQC5,6,14
150,30.1,E2_2,0.171,yQC5,6,14
165,30.1,E2_2,0.179,yQC5,6,14
180,30.1,E2_2,0.188,yQC5,6,14
195,30.1,E2_2,0.198,yQC5,6,14
210,30.2,E2_2,0.21,yQC5,6,14
225,30.1,E2_2,0.228,yQC5,6,14
240,30.2,E2_2,0.24600000000000002,yQC5,6,14
255,30.1,E2_2,0.265,yQC5,6,14
270,30.1,E2_2,0.29100000000000004,yQC5,6,14
285,30.2,E2_2,0.318,yQC5,6,14
300,30.1,E2_2,0.35,yQC5,6,14
315,30.1,E2_2,0.381,yQC5,6,14
330,30.1,E2_2,0.42100000000000004,yQC5,6,14
345,30.1,E2_2,0.46799999999999997,yQC5,6,14
360,30.1,E2_2,0.513,yQC5,6,14
375,30.1,E2_2,0.568,yQC5,6,14
390,30.1,E2_2,0.63,yQC5,6,14
405,30.1,E2_2,0.693,yQC5,6,14
420,30.2,E2_2,0.752,yQC5,6,14
435,30.1,E2_2,0.818,yQC5,6,14
450,30.2,E2_2,0.888,yQC5,6,14
465,30.2,E2_2,0.9620000000000001,yQC5,6,14
480,30.1,E2_2,1.031,yQC5,6,14
495,30.2,E2_2,1.097,yQC5,6,14
510,30.2,E2_2,1.145,yQC5,6,14
525,30.2,E2_2,1.19,yQC5,6,14
540,30.2,E2_2,1.226,yQC5,6,14
555,30.2,E2_2,1.25,yQC5,6,14
570,30.2,E2_2,1.27,yQC5,6,14
585,30.2,E2_2,1.274,yQC5,6,14
600,30.1,E2_2,1.2790000000000001,yQC5,6,14
615,30.1,E2_2,1.285,yQC5,6,14
630,30.2,E2_2,1.287,yQC5,6,14
645,30.1,E2_2,1.288,yQC5,6,14
660,30.1,E2_2,1.2919999999999998,yQC5,6,14
675,30.2,E2_2,1.2919999999999998,yQC5,6,14
690,30.1,E2_2,1.2990000000000002,yQC5,6,14
705,30.2,E2_2,1.3,yQC5,6,14
720,30.2,E2_2,1.306,yQC5,6,14
735,30.1,E2_2,1.307,yQC5,6,14
750,30.1,E2_2,1.3119999999999998,yQC5,6,14
765,30.2,E2_2,1.317,yQC5,6,14
780,30.1,E2_2,1.324,yQC5,6,14
795,30.1,E2_2,1.331,yQC5,6,14
810,30.1,E2_2,1.337,yQC5,6,14
825,30.2,E2_2,1.3430000000000002,yQC5,6,14
840,30.2,E2_2,1.348,yQC5,6,14
855,30.2,E2_2,1.355,yQC5,6,14
870,30.2,E2_2,1.358,yQC5,6,14
885,30.2,E2_2,1.364,yQC5,6,14
900,30.1,E2_2,1.371,yQC5,6,14
915,30.1,E2_2,1.376,yQC5,6,14
930,30.2,E2_2,1.379,yQC5,6,14
945,30.2,E2_2,1.385,yQC5,6,14
960,30.1,E2_2,1.39,yQC5,6,14
975,30.1,E2_2,1.396,yQC5,6,14
990,30.2,E2_2,1.399,yQC5,6,14
1005,30.2,E2_2,1.4080000000000001,yQC5,6,14
1020,30.1,E2_2,1.413,yQC5,6,14
1035,30.2,E2_2,1.4169999999999998,yQC5,6,14
1050,30.2,E2_2,1.421,yQC5,6,14
1065,30.1,E2_2,1.4280000000000002,yQC5,6,14
1080,30.1,E2_2,1.43,yQC5,6,14
1095,30.1,E2_2,1.4380000000000002,yQC5,6,14
1110,30.1,E2_2,1.4409999999999998,yQC5,6,14
1125,30.1,E2_2,1.4469999999999998,yQC5,6,14
1140,30.2,E2_2,1.452,yQC5,6,14
1155,30.2,E2_2,1.4569999999999999,yQC5,6,14
1170,30.1,E2_2,1.462,yQC5,6,14
1185,30.1,E2_2,1.472,yQC5,6,14
1200,30.1,E2_2,1.476,yQC5,6,14
1215,30.1,E2_2,1.4809999999999999,yQC5,6,14
1230,30.2,E2_2,1.49,yQC5,6,14
1245,30.2,E2_2,1.4909999999999999,yQC5,6,14
1260,30.1,E2_2,1.4969999999999999,yQC5,6,14
1275,30.1,E2_2,1.504,yQC5,6,14
1290,30.2,E2_2,1.508,yQC5,6,14
1305,30.1,E2_2,1.5119999999999998,yQC5,6,14
1320,30.2,E2_2,1.515,yQC5,6,14
0,30.0,E3_2,0.128,yQC5,6,14
15,30.0,E3_2,0.131,yQC5,6,14
30,30.0,E3_2,0.131,yQC5,6,14
45,30.1,E3_2,0.134,yQC5,6,14
60,30.1,E3_2,0.135,yQC5,6,14
75,30.1,E3_2,0.13699999999999998,yQC5,6,14
90,30.1,E3_2,0.14,yQC5,6,14
105,30.1,E3_2,0.145,yQC5,6,14
120,30.1,E3_2,0.151,yQC5,6,14
135,30.1,E3_2,0.16,yQC5,6,14
150,30.1,E3_2,0.165,yQC5,6,14
165,30.1,E3_2,0.174,yQC5,6,14
180,30.1,E3_2,0.184,yQC5,6,14
195,30.1,E3_2,0.19399999999999998,yQC5,6,14
210,30.2,E3_2,0.207,yQC5,6,14
225,30.1,E3_2,0.22399999999999998,yQC5,6,14
240,30.2,E3_2,0.242,yQC5,6,14
255,30.1,E3_2,0.262,yQC5,6,14
270,30.1,E3_2,0.282,yQC5,6,14
285,30.2,E3_2,0.31,yQC5,6,14
300,30.1,E3_2,0.342,yQC5,6,14
315,30.1,E3_2,0.377,yQC5,6,14
330,30.1,E3_2,0.415,yQC5,6,14
345,30.1,E3_2,0.456,yQC5,6,14
360,30.1,E3_2,0.509,yQC5,6,14
375,30.1,E3_2,0.5589999999999999,yQC5,6,14
390,30.1,E3_2,0.615,yQC5,6,14
405,30.1,E3_2,0.68,yQC5,6,14
420,30.2,E3_2,0.7390000000000001,yQC5,6,14
435,30.1,E3_2,0.805,yQC5,6,14
450,30.2,E3_2,0.873,yQC5,6,14
465,30.2,E3_2,0.94,yQC5,6,14
480,30.1,E3_2,1.0090000000000001,yQC5,6,14
495,30.2,E3_2,1.071,yQC5,6,14
510,30.2,E3_2,1.123,yQC5,6,14
525,30.2,E3_2,1.166,yQC5,6,14
540,30.2,E3_2,1.2009999999999998,yQC5,6,14
555,30.2,E3_2,1.224,yQC5,6,14
570,30.2,E3_2,1.238,yQC5,6,14
585,30.2,E3_2,1.245,yQC5,6,14
600,30.1,E3_2,1.246,yQC5,6,14
615,30.1,E3_2,1.254,yQC5,6,14
630,30.2,E3_2,1.254,yQC5,6,14
645,30.1,E3_2,1.256,yQC5,6,14
660,30.1,E3_2,1.262,yQC5,6,14
675,30.2,E3_2,1.264,yQC5,6,14
690,30.1,E3_2,1.265,yQC5,6,14
705,30.2,E3_2,1.27,yQC5,6,14
720,30.2,E3_2,1.274,yQC5,6,14
735,30.1,E3_2,1.284,yQC5,6,14
750,30.1,E3_2,1.287,yQC5,6,14
765,30.2,E3_2,1.29,yQC5,6,14
780,30.1,E3_2,1.294,yQC5,6,14
795,30.1,E3_2,1.3019999999999998,yQC5,6,14
810,30.1,E3_2,1.3090000000000002,yQC5,6,14
825,30.2,E3_2,1.317,yQC5,6,14
840,30.2,E3_2,1.3219999999999998,yQC5,6,14
855,30.2,E3_2,1.3259999999999998,yQC5,6,14
870,30.2,E3_2,1.331,yQC5,6,14
885,30.2,E3_2,1.3359999999999999,yQC5,6,14
900,30.1,E3_2,1.345,yQC5,6,14
915,30.1,E3_2,1.347,yQC5,6,14
930,30.2,E3_2,1.3530000000000002,yQC5,6,14
945,30.2,E3_2,1.357,yQC5,6,14
960,30.1,E3_2,1.364,yQC5,6,14
975,30.1,E3_2,1.371,yQC5,6,14
990,30.2,E3_2,1.376,yQC5,6,14
1005,30.2,E3_2,1.379,yQC5,6,14
1020,30.1,E3_2,1.385,yQC5,6,14
1035,30.2,E3_2,1.395,yQC5,6,14
1050,30.2,E3_2,1.3980000000000001,yQC5,6,14
1065,30.1,E3_2,1.401,yQC5,6,14
1080,30.1,E3_2,1.4080000000000001,yQC5,6,14
1095,30.1,E3_2,1.413,yQC5,6,14
1110,30.1,E3_2,1.419,yQC5,6,14
1125,30.1,E3_2,1.425,yQC5,6,14
1140,30.2,E3_2,1.429,yQC5,6,14
1155,30.2,E3_2,1.433,yQC5,6,14
1170,30.1,E3_2,1.44,yQC5,6,14
1185,30.1,E3_2,1.4480000000000002,yQC5,6,14
1200,30.1,E3_2,1.449,yQC5,6,14
1215,30.1,E3_2,1.454,yQC5,6,14
1230,30.2,E3_2,1.462,yQC5,6,14
1245,30.2,E3_2,1.463,yQC5,6,14
1260,30.1,E3_2,1.47,yQC5,6,14
1275,30.1,E3_2,1.475,yQC5,6,14
1290,30.2,E3_2,1.48,yQC5,6,14
1305,30.1,E3_2,1.483,yQC5,6,14
1320,30.2,E3_2,1.4880000000000002,yQC5,6,14
0,30.0,E4_2,0.126,yQC6,1,12
15,30.0,E4_2,0.129,yQC6,1,12
30,30.0,E4_2,0.13,yQC6,1,12
45,30.1,E4_2,0.133,yQC6,1,12
60,30.1,E4_2,0.136,yQC6,1,12
75,30.1,E4_2,0.139,yQC6,1,12
90,30.1,E4_2,0.145,yQC6,1,12
105,30.1,E4_2,0.14800000000000002,yQC6,1,12
120,30.1,E4_2,0.155,yQC6,1,12
135,30.1,E4_2,0.162,yQC6,1,12
150,30.1,E4_2,0.17,yQC6,1,12
165,30.1,E4_2,0.17600000000000002,yQC6,1,12
180,30.1,E4_2,0.187,yQC6,1,12
195,30.1,E4_2,0.2,yQC6,1,12
210,30.2,E4_2,0.215,yQC6,1,12
225,30.1,E4_2,0.22699999999999998,yQC6,1,12
240,30.2,E4_2,0.248,yQC6,1,12
255,30.1,E4_2,0.266,yQC6,1,12
270,30.1,E4_2,0.28800000000000003,yQC6,1,12
285,30.2,E4_2,0.315,yQC6,1,12
300,30.1,E4_2,0.342,yQC6,1,12
315,30.1,E4_2,0.37799999999999995,yQC6,1,12
330,30.1,E4_2,0.41200000000000003,yQC6,1,12
345,30.1,E4_2,0.45299999999999996,yQC6,1,12
360,30.1,E4_2,0.495,yQC6,1,12
375,30.1,E4_2,0.544,yQC6,1,12
390,30.1,E4_2,0.599,yQC6,1,12
405,30.1,E4_2,0.652,yQC6,1,12
420,30.2,E4_2,0.7140000000000001,yQC6,1,12
435,30.1,E4_2,0.772,yQC6,1,12
450,30.2,E4_2,0.831,yQC6,1,12
465,30.2,E4_2,0.8909999999999999,yQC6,1,12
480,30.1,E4_2,0.956,yQC6,1,12
495,30.2,E4_2,1.0190000000000001,yQC6,1,12
510,30.2,E4_2,1.0759999999999998,yQC6,1,12
525,30.2,E4_2,1.135,yQC6,1,12
540,30.2,E4_2,1.179,yQC6,1,12
555,30.2,E4_2,1.2209999999999999,yQC6,1,12
570,30.2,E4_2,1.246,yQC6,1,12
585,30.2,E4_2,1.2590000000000001,yQC6,1,12
600,30.1,E4_2,1.261,yQC6,1,12
615,30.1,E4_2,1.265,yQC6,1,12
630,30.2,E4_2,1.273,yQC6,1,12
645,30.1,E4_2,1.273,yQC6,1,12
660,30.1,E4_2,1.276,yQC6,1,12
675,30.2,E4_2,1.276,yQC6,1,12
690,30.1,E4_2,1.2819999999999998,yQC6,1,12
705,30.2,E4_2,1.2819999999999998,yQC6,1,12
720,30.2,E4_2,1.288,yQC6,1,12
735,30.1,E4_2,1.287,yQC6,1,12
750,30.1,E4_2,1.29,yQC6,1,12
765,30.2,E4_2,1.297,yQC6,1,12
780,30.1,E4_2,1.301,yQC6,1,12
795,30.1,E4_2,1.3090000000000002,yQC6,1,12
810,30.1,E4_2,1.311,yQC6,1,12
825,30.2,E4_2,1.317,yQC6,1,12
840,30.2,E4_2,1.318,yQC6,1,12
855,30.2,E4_2,1.324,yQC6,1,12
870,30.2,E4_2,1.331,yQC6,1,12
885,30.2,E4_2,1.3330000000000002,yQC6,1,12
900,30.1,E4_2,1.3419999999999999,yQC6,1,12
915,30.1,E4_2,1.351,yQC6,1,12
930,30.2,E4_2,1.354,yQC6,1,12
945,30.2,E4_2,1.355,yQC6,1,12
960,30.1,E4_2,1.3619999999999999,yQC6,1,12
975,30.1,E4_2,1.367,yQC6,1,12
990,30.2,E4_2,1.3730000000000002,yQC6,1,12
1005,30.2,E4_2,1.3780000000000001,yQC6,1,12
1020,30.1,E4_2,1.383,yQC6,1,12
1035,30.2,E4_2,1.386,yQC6,1,12
1050,30.2,E4_2,1.392,yQC6,1,12
1065,30.1,E4_2,1.396,yQC6,1,12
1080,30.1,E4_2,1.405,yQC6,1,12
1095,30.1,E4_2,1.409,yQC6,1,12
1110,30.1,E4_2,1.411,yQC6,1,12
1125,30.1,E4_2,1.4169999999999998,yQC6,1,12
1140,30.2,E4_2,1.4240000000000002,yQC6,1,12
1155,30.2,E4_2,1.43,yQC6,1,12
1170,30.1,E4_2,1.436,yQC6,1,12
1185,30.1,E4_2,1.439,yQC6,1,12
1200,30.1,E4_2,1.444,yQC6,1,12
1215,30.1,E4_2,1.45,yQC6,1,12
1230,30.2,E4_2,1.4569999999999999,yQC6,1,12
1245,30.2,E4_2,1.4609999999999999,yQC6,1,12
1260,30.1,E4_2,1.4669999999999999,yQC6,1,12
1275,30.1,E4_2,1.472,yQC6,1,12
1290,30.2,E4_2,1.476,yQC6,1,12
1305,30.1,E4_2,1.48,yQC6,1,12
